"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","510","@regression Create a new order","chromium","Mon May 11 16:47:38 UTC 2026","failed","Mon May 11 16:47:39 UTC 2026","","UI/OrderManager/Order.spec.ts","",""
"","406","@regression Enable temp flat pay and bill","chromium","Mon May 11 16:47:41 UTC 2026","failed","Mon May 11 16:47:41 UTC 2026","","UI/TempManager/TempProfile.spec.ts","",""
"","519","@regression Reconcile filled order","chromium","Mon May 11 16:47:38 UTC 2026","failed","Mon May 11 16:47:39 UTC 2026","","Timecard/Timecard.spec.ts","",""
"","395","@regression Create a filled order","chromium","Mon May 11 16:47:41 UTC 2026","failed","Mon May 11 16:47:42 UTC 2026","","UI/OrderManager/Order.spec.ts","",""
"","547","@regression Create new temp with custom address","chromium","Mon May 11 16:47:38 UTC 2026","failed","Mon May 11 16:47:38 UTC 2026","","UI/TempManager/TempProfile.spec.ts","",""
"","591","@regression Create new client with multiple data for Jersey City, NJ","chromium","Mon May 11 16:47:38 UTC 2026","failed","Mon May 11 16:47:39 UTC 2026","","UI/ClientManager/ClientProfile.spec.ts","",""
"","386","@regression Create new client with multiple data for New York, NY","chromium","Mon May 11 16:47:41 UTC 2026","failed","Mon May 11 16:47:42 UTC 2026","","UI/ClientManager/ClientProfile.spec.ts","",""
"","346","@regression Reconcile filled order","chromium","Mon May 11 16:47:44 UTC 2026","failed","Mon May 11 16:47:44 UTC 2026","","UI/OrderManager/Order.spec.ts","",""
"","316","@regression Create new client with multiple data for Toronto, ON","chromium","Mon May 11 16:47:44 UTC 2026","failed","Mon May 11 16:47:44 UTC 2026","","UI/ClientManager/ClientProfile.spec.ts","",""
