"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","15526","@regression Reconcile filled order","chromium","Mon May 11 19:56:49 UTC 2026","passed","Mon May 11 19:57:05 UTC 2026","","UI/OrderManager/Order.spec.ts","",""
"","55599","@regression Reconcile filled order","chromium","Mon May 11 19:55:33 UTC 2026","passed","Mon May 11 19:56:29 UTC 2026","","Timecard/Timecard.spec.ts","",""
"","18398","@regression Create new temp with custom address","chromium","Mon May 11 19:56:08 UTC 2026","passed","Mon May 11 19:56:26 UTC 2026","","UI/TempManager/TempProfile.spec.ts","",""
"","14883","@regression Create new client with multiple data for New York, NY","chromium","Mon May 11 19:55:53 UTC 2026","passed","Mon May 11 19:56:08 UTC 2026","","UI/ClientManager/ClientProfile.spec.ts","",""
"","61216","@regression Create a new order","chromium","Mon May 11 19:55:33 UTC 2026","passed","Mon May 11 19:56:35 UTC 2026","","UI/OrderManager/Order.spec.ts","",""
"","10706","@regression Enable temp flat pay and bill","chromium","Mon May 11 19:56:27 UTC 2026","passed","Mon May 11 19:56:38 UTC 2026","","UI/TempManager/TempProfile.spec.ts","",""
"","19473","@regression Create new client with multiple data for Jersey City, NJ","chromium","Mon May 11 19:55:33 UTC 2026","passed","Mon May 11 19:55:53 UTC 2026","","UI/ClientManager/ClientProfile.spec.ts","",""
"","6806","@regression Create new client with multiple data for Toronto, ON","chromium","Mon May 11 19:56:08 UTC 2026","passed","Mon May 11 19:56:15 UTC 2026","","UI/ClientManager/ClientProfile.spec.ts","",""
"","13977","@regression Create a filled order","chromium","Mon May 11 19:56:35 UTC 2026","passed","Mon May 11 19:56:49 UTC 2026","","UI/OrderManager/Order.spec.ts","",""
